,user,item,score,test_item,test_score,rank
29581,298,386,0.09221711754798888,84,0.8712301254272461,32.0
29576,298,1565,0.08973453938961029,84,0.8712301254272461,33.0
29550,298,1068,0.08456027507781982,84,0.8712301254272461,34.0
29587,298,1031,0.07634960860013963,84,0.8712301254272461,35.0
29549,298,195,0.07367047667503357,84,0.8712301254272461,36.0
29554,298,1808,0.07306628674268723,84,0.8712301254272461,37.0
29589,298,580,0.07274138927459718,84,0.8712301254272461,38.0
29559,298,2043,0.07190049439668655,84,0.8712301254272461,39.0
29568,298,1030,0.0712268054485321,84,0.8712301254272461,40.0
29507,298,1112,0.07093769311904907,84,0.8712301254272461,41.0
29530,298,3274,0.06996084749698639,84,0.8712301254272461,42.0
29525,298,2326,0.06917938590049744,84,0.8712301254272461,43.0
29539,298,1288,0.06654524803161621,84,0.8712301254272461,44.0
29513,298,1022,0.06134804338216781,84,0.8712301254272461,45.0
29502,298,2078,0.05625009909272194,84,0.8712301254272461,46.0
29566,298,310,0.05122290551662445,84,0.8712301254272461,47.0
29524,298,848,0.04661668464541435,84,0.8712301254272461,48.0
29520,298,396,0.04575187712907791,84,0.8712301254272461,49.0
29503,298,1728,0.04468166083097458,84,0.8712301254272461,50.0
29505,298,2995,0.043105214834213264,84,0.8712301254272461,51.0
29563,298,1316,0.038556072860956185,84,0.8712301254272461,52.0
29585,298,592,0.03391660377383232,84,0.8712301254272461,53.0
29537,298,2771,0.032362785190343864,84,0.8712301254272461,54.0
29523,298,947,0.030184771865606308,84,0.8712301254272461,55.0
29512,298,1980,0.02931600995361805,84,0.8712301254272461,56.0
29562,298,2682,0.029233634471893314,84,0.8712301254272461,57.0
29545,298,1174,0.028181305155158043,84,0.8712301254272461,58.0
29590,298,1257,0.028027771040797237,84,0.8712301254272461,59.0
29509,298,1220,0.02597819268703461,84,0.8712301254272461,60.0
29595,298,1439,0.021733395755290985,84,0.8712301254272461,61.0
29596,298,2223,0.021100940182805058,84,0.8712301254272461,62.0
29546,298,2778,0.02103362046182156,84,0.8712301254272461,63.0
29598,298,3328,0.020927097648382187,84,0.8712301254272461,64.0
29580,298,2124,0.01846267655491829,84,0.8712301254272461,65.0
29572,298,318,0.018108442425727844,84,0.8712301254272461,66.0
29584,298,3268,0.01594424806535244,84,0.8712301254272461,67.0
29533,298,1078,0.0142680574208498,84,0.8712301254272461,68.0
29547,298,2462,0.013582182116806507,84,0.8712301254272461,69.0
29508,298,3150,0.013581709936261177,84,0.8712301254272461,70.0
29536,298,1787,0.012566132470965384,84,0.8712301254272461,71.0
29532,298,154,0.01128391269594431,84,0.8712301254272461,72.0
29582,298,1063,0.011208429001271723,84,0.8712301254272461,73.0
29534,298,2909,0.010209117084741592,84,0.8712301254272461,74.0
29529,298,784,0.010182092897593977,84,0.8712301254272461,75.0
29506,298,3075,0.009858999401330948,84,0.8712301254272461,76.0
29551,298,3438,0.009570823982357979,84,0.8712301254272461,77.0
29594,298,1223,0.008172621019184591,84,0.8712301254272461,78.0
29564,298,1747,0.007349130231887101,84,0.8712301254272461,79.0
29593,298,2092,0.007342548109591006,84,0.8712301254272461,80.0
29548,298,2010,0.00733619462698698,84,0.8712301254272461,81.0
29565,298,3607,0.0035260478034615525,84,0.8712301254272461,82.0
29517,298,3089,0.002941278042271733,84,0.8712301254272461,83.0
29567,298,3293,0.0027636568993329997,84,0.8712301254272461,84.0
29541,298,2865,0.002673786599189043,84,0.8712301254272461,85.0
29569,298,3653,0.0025677175726741552,84,0.8712301254272461,86.0
29573,298,2766,0.0023619618732482195,84,0.8712301254272461,87.0
29515,298,3327,0.0020639817230403428,84,0.8712301254272461,88.0
29521,298,1889,0.0020566629245877266,84,0.8712301254272461,89.0
29583,298,3557,0.0020155359525233507,84,0.8712301254272461,90.0
29544,298,3681,0.0014715188881382346,84,0.8712301254272461,91.0
29519,298,3334,0.0014593730447813866,84,0.8712301254272461,92.0
29597,298,3436,0.0013624660205096006,84,0.8712301254272461,93.0
29591,298,3694,0.0011943221325054765,84,0.8712301254272461,94.0
29588,298,3647,0.0011937010567635298,84,0.8712301254272461,95.0
29527,298,3651,0.0011578238336369395,84,0.8712301254272461,96.0
29557,298,3265,0.00102027237880975,84,0.8712301254272461,97.0
29556,298,3644,0.0010077937040477991,84,0.8712301254272461,98.0
29522,298,3506,0.0007868339889682829,84,0.8712301254272461,99.0
29558,298,3627,0.0007322018500417472,84,0.8712301254272461,100.0
29656,299,283,0.7841756939888,157,0.2873675525188446,1.0
29622,299,718,0.7240691781044006,157,0.2873675525188446,2.0
29625,299,1563,0.7003596425056458,157,0.2873675525188446,3.0
29632,299,504,0.6848434805870056,157,0.2873675525188446,4.0
29603,299,495,0.5943083763122559,157,0.2873675525188446,5.0
29634,299,322,0.5718849301338196,157,0.2873675525188446,6.0
29630,299,968,0.4838774502277374,157,0.2873675525188446,7.0
29690,299,663,0.4712538123130798,157,0.2873675525188446,8.0
29602,299,1499,0.465178370475769,157,0.2873675525188446,9.0
29673,299,1744,0.4190539717674256,157,0.2873675525188446,10.0
29672,299,868,0.38250958919525146,157,0.2873675525188446,11.0
29661,299,723,0.381935179233551,157,0.2873675525188446,12.0
29628,299,1242,0.37809592485427856,157,0.2873675525188446,13.0
29610,299,1431,0.3119599223136902,157,0.2873675525188446,14.0
29659,299,1300,0.2947235107421875,157,0.2873675525188446,15.0
598259,299,157,0.2873675525188446,157,0.2873675525188446,16.0
29608,299,955,0.17677849531173706,157,0.2873675525188446,17.0
29677,299,2745,0.17301957309246066,157,0.2873675525188446,18.0
29665,299,1278,0.17211191356182098,157,0.2873675525188446,19.0
29612,299,2170,0.1538248062133789,157,0.2873675525188446,20.0
29671,299,1573,0.1463986039161682,157,0.2873675525188446,21.0
29648,299,1795,0.11935530602931975,157,0.2873675525188446,22.0
29646,299,1128,0.10814324021339417,157,0.2873675525188446,23.0
29633,299,682,0.10649174451828004,157,0.2873675525188446,24.0
29655,299,24,0.10496951639652252,157,0.2873675525188446,25.0
29669,299,2705,0.09573401510715483,157,0.2873675525188446,26.0
29674,299,2249,0.09404131770133972,157,0.2873675525188446,27.0
29654,299,1254,0.08865880966186522,157,0.2873675525188446,28.0
29696,299,853,0.0745440125465393,157,0.2873675525188446,29.0
29678,299,1357,0.07006904482841493,157,0.2873675525188446,30.0
29699,299,2448,0.05534100532531738,157,0.2873675525188446,31.0
29643,299,1024,0.05423273146152496,157,0.2873675525188446,32.0
29682,299,1392,0.048531129956245415,157,0.2873675525188446,33.0
29681,299,1751,0.04645706713199616,157,0.2873675525188446,34.0
29668,299,915,0.04460833966732025,157,0.2873675525188446,35.0
29688,299,2418,0.04058288410305977,157,0.2873675525188446,36.0
29670,299,1550,0.038417115807533264,157,0.2873675525188446,37.0
29663,299,1314,0.03810145333409309,157,0.2873675525188446,38.0
29618,299,2049,0.03685767576098442,157,0.2873675525188446,39.0
29666,299,707,0.03429825231432915,157,0.2873675525188446,40.0
29680,299,2743,0.03137955069541931,157,0.2873675525188446,41.0
29631,299,2955,0.03122614696621895,157,0.2873675525188446,42.0
29698,299,1358,0.02870560437440872,157,0.2873675525188446,43.0
29627,299,2183,0.028193727135658264,157,0.2873675525188446,44.0
29649,299,2731,0.028079941868782043,157,0.2873675525188446,45.0
29619,299,2035,0.028036156669259068,157,0.2873675525188446,46.0
29614,299,1945,0.025352489203214645,157,0.2873675525188446,47.0
29647,299,2161,0.024798505008220676,157,0.2873675525188446,48.0
29650,299,3072,0.022943085059523586,157,0.2873675525188446,49.0
29691,299,1599,0.01878385990858078,157,0.2873675525188446,50.0
29641,299,1164,0.01857680268585682,157,0.2873675525188446,51.0
29617,299,234,0.01808401197195053,157,0.2873675525188446,52.0
29645,299,3008,0.01650250144302845,157,0.2873675525188446,53.0
29609,299,3150,0.01539517194032669,157,0.2873675525188446,54.0
29683,299,2868,0.015372939407825468,157,0.2873675525188446,55.0
29604,299,956,0.015088457614183424,157,0.2873675525188446,56.0
29606,299,2132,0.011464353650808334,157,0.2873675525188446,57.0
29651,299,2604,0.009793133474886416,157,0.2873675525188446,58.0
29629,299,2686,0.009227191098034382,157,0.2873675525188446,59.0
29667,299,2585,0.008998192846775055,157,0.2873675525188446,60.0
29692,299,2661,0.008943776600062847,157,0.2873675525188446,61.0
29684,299,1414,0.007991872727870941,157,0.2873675525188446,62.0
29660,299,2593,0.007797994650900364,157,0.2873675525188446,63.0
29657,299,1077,0.00771221797913313,157,0.2873675525188446,64.0
29620,299,1959,0.0076892878860235206,157,0.2873675525188446,65.0
29638,299,1980,0.007508932147175074,157,0.2873675525188446,66.0
29611,299,2853,0.007495330646634102,157,0.2873675525188446,67.0
29664,299,2369,0.006713627837598324,157,0.2873675525188446,68.0
29658,299,549,0.005643042735755444,157,0.2873675525188446,69.0
29679,299,2626,0.005609387066215278,157,0.2873675525188446,70.0
29640,299,2605,0.0052814013324677936,157,0.2873675525188446,71.0
29689,299,3213,0.00429665157571435,157,0.2873675525188446,72.0
29626,299,2062,0.003631801810115576,157,0.2873675525188446,73.0
29639,299,1356,0.003044066019356251,157,0.2873675525188446,74.0
29652,299,3061,0.002979090204462409,157,0.2873675525188446,75.0
29615,299,2758,0.0029223824385553603,157,0.2873675525188446,76.0
29693,299,302,0.002892475808039308,157,0.2873675525188446,77.0
29616,299,2908,0.0024680602364242077,157,0.2873675525188446,78.0
29644,299,2916,0.002442325931042433,157,0.2873675525188446,79.0
29695,299,2795,0.0023393088486045603,157,0.2873675525188446,80.0
29642,299,1048,0.001982639543712139,157,0.2873675525188446,81.0
29675,299,2834,0.0019383673788979647,157,0.2873675525188446,82.0
29694,299,3665,0.0017436500638723373,157,0.2873675525188446,83.0
29624,299,3273,0.0015807172749191525,157,0.2873675525188446,84.0
29697,299,3648,0.0014857810456305742,157,0.2873675525188446,85.0
29676,299,3703,0.0014749671099707484,157,0.2873675525188446,86.0
29605,299,2515,0.0013260336127132175,157,0.2873675525188446,87.0
29662,299,2935,0.0012866294709965589,157,0.2873675525188446,88.0
29637,299,3016,0.0012643111404031515,157,0.2873675525188446,89.0
29686,299,3134,0.0012086918577551842,157,0.2873675525188446,90.0
29687,299,2991,0.0010704282904043794,157,0.2873675525188446,91.0
29601,299,3612,0.0008456054492853582,157,0.2873675525188446,92.0
29623,299,3690,0.0006566077354364097,157,0.2873675525188446,93.0
29653,299,3185,0.0006406230968423188,157,0.2873675525188446,94.0
29607,299,3684,0.0006212071748450397,157,0.2873675525188446,95.0
29635,299,3489,0.00061226129764691,157,0.2873675525188446,96.0
29685,299,2463,0.0005688542732968925,157,0.2873675525188446,97.0
29613,299,3705,0.0005542939179576933,157,0.2873675525188446,98.0
29621,299,3474,0.0005027293227612971,157,0.2873675525188446,99.0
29636,299,3569,0.0004217380774207413,157,0.2873675525188446,100.0
29771,300,205,0.7259598374366759,1333,0.6126879453659058,1.0
29744,300,982,0.7206699848175049,1333,0.6126879453659058,2.0
29761,300,743,0.6693263053894043,1333,0.6126879453659058,3.0
598260,300,1333,0.6126879453659058,1333,0.6126879453659058,4.0
29772,300,870,0.5599214434623718,1333,0.6126879453659058,5.0
29776,300,1855,0.4941234886646271,1333,0.6126879453659058,6.0
29791,300,917,0.4511355757713318,1333,0.6126879453659058,7.0
29767,300,1687,0.3994359076023102,1333,0.6126879453659058,8.0
29779,300,1958,0.3956751823425293,1333,0.6126879453659058,9.0
29754,300,1213,0.3500128388404846,1333,0.6126879453659058,10.0
29730,300,811,0.3485328555107117,1333,0.6126879453659058,11.0
29755,300,1337,0.3012392520904541,1333,0.6126879453659058,12.0
29747,300,503,0.29561060667037964,1333,0.6126879453659058,13.0
29722,300,1970,0.2881019413471222,1333,0.6126879453659058,14.0
29706,300,157,0.2856891751289368,1333,0.6126879453659058,15.0
29721,300,1482,0.2776424586772919,1333,0.6126879453659058,16.0
29729,300,1751,0.24278375506401065,1333,0.6126879453659058,17.0
29745,300,853,0.229424461722374,1333,0.6126879453659058,18.0
29733,300,826,0.21149539947509768,1333,0.6126879453659058,19.0
29737,300,702,0.18891741335392,1333,0.6126879453659058,20.0
29731,300,1747,0.183108851313591,1333,0.6126879453659058,21.0
29720,300,902,0.18162399530410767,1333,0.6126879453659058,22.0
29783,300,311,0.17500682175159454,1333,0.6126879453659058,23.0
29758,300,1354,0.17142435908317566,1333,0.6126879453659058,24.0
29775,300,2136,0.1635136902332306,1333,0.6126879453659058,25.0
29717,300,1306,0.15840348601341248,1333,0.6126879453659058,26.0
29728,300,992,0.14513033628463745,1333,0.6126879453659058,27.0
29741,300,1996,0.1191340833902359,1333,0.6126879453659058,28.0
29788,300,1603,0.11879178136587144,1333,0.6126879453659058,29.0
29773,300,2028,0.09854285418987274,1333,0.6126879453659058,30.0
29751,300,2266,0.09285429120063783,1333,0.6126879453659058,31.0
29712,300,1284,0.08691222965717316,1333,0.6126879453659058,32.0
29709,300,313,0.07746970653533937,1333,0.6126879453659058,33.0
29739,300,707,0.07740191370248795,1333,0.6126879453659058,34.0
29710,300,721,0.07568813860416412,1333,0.6126879453659058,35.0
29707,300,2895,0.07558317482471466,1333,0.6126879453659058,36.0
29740,300,1060,0.06620817631483078,1333,0.6126879453659058,37.0
29704,300,1462,0.06457547843456267,1333,0.6126879453659058,38.0
29713,300,1575,0.05811156332492829,1333,0.6126879453659058,39.0
29749,300,1279,0.05194073915481568,1333,0.6126879453659058,40.0
29732,300,2852,0.05170881748199463,1333,0.6126879453659058,41.0
29724,300,2770,0.04489657282829285,1333,0.6126879453659058,42.0
29748,300,2502,0.04443863779306412,1333,0.6126879453659058,43.0
29719,300,1071,0.042241279035806656,1333,0.6126879453659058,44.0
29797,300,2227,0.04172072559595108,1333,0.6126879453659058,45.0
29795,300,1413,0.037004753947258,1333,0.6126879453659058,46.0
29769,300,2269,0.03328074887394905,1333,0.6126879453659058,47.0
29708,300,841,0.032177478075027466,1333,0.6126879453659058,48.0
29762,300,1710,0.0319376215338707,1333,0.6126879453659058,49.0
29764,300,2652,0.028887648135423664,1333,0.6126879453659058,50.0
29715,300,722,0.02676595188677311,1333,0.6126879453659058,51.0
29716,300,2930,0.02632061205804348,1333,0.6126879453659058,52.0
29789,300,2098,0.026157094165682796,1333,0.6126879453659058,53.0
29793,300,2604,0.024190517142415047,1333,0.6126879453659058,54.0
29701,300,99,0.023653248324990276,1333,0.6126879453659058,55.0
29759,300,2568,0.022372866049408916,1333,0.6126879453659058,56.0
29766,300,549,0.0215891357511282,1333,0.6126879453659058,57.0
29787,300,991,0.01747205853462219,1333,0.6126879453659058,58.0
29781,300,2894,0.017174236476421356,1333,0.6126879453659058,59.0
29714,300,3118,0.01696702465415001,1333,0.6126879453659058,60.0
29725,300,1578,0.01473102904856205,1333,0.6126879453659058,61.0
29790,300,2382,0.013584712520241736,1333,0.6126879453659058,62.0
29757,300,2595,0.012757956981658936,1333,0.6126879453659058,63.0
29798,300,2452,0.011153848841786385,1333,0.6126879453659058,64.0
29770,300,2902,0.010748565196990969,1333,0.6126879453659058,65.0
29702,300,2868,0.009229139424860476,1333,0.6126879453659058,66.0
29765,300,1361,0.00922167394310236,1333,0.6126879453659058,67.0
29700,300,2478,0.009184109047055244,1333,0.6126879453659058,68.0
29786,300,2982,0.008176213130354881,1333,0.6126879453659058,69.0
29705,300,1960,0.007238339632749557,1333,0.6126879453659058,70.0
29785,300,1798,0.006209299433976412,1333,0.6126879453659058,71.0
29752,300,2857,0.006147174630314112,1333,0.6126879453659058,72.0
29760,300,2682,0.006044676527380943,1333,0.6126879453659058,73.0
29753,300,2809,0.0054187807254493245,1333,0.6126879453659058,74.0
29736,300,2363,0.004375203978270292,1333,0.6126879453659058,75.0
29742,300,3066,0.004316757433116436,1333,0.6126879453659058,76.0
29796,300,1821,0.004183588549494743,1333,0.6126879453659058,77.0
29780,300,3580,0.004145030863583088,1333,0.6126879453659058,78.0
29723,300,2880,0.004096152260899544,1333,0.6126879453659058,79.0
29778,300,3054,0.003921761643141508,1333,0.6126879453659058,80.0
29718,300,3323,0.0037169023416936398,1333,0.6126879453659058,81.0
29727,300,1990,0.0034873029217123985,1333,0.6126879453659058,82.0
29735,300,2371,0.003120892681181431,1333,0.6126879453659058,83.0
29734,300,1572,0.0030830164905637503,1333,0.6126879453659058,84.0
29738,300,2885,0.002089642221108079,1333,0.6126879453659058,85.0
29777,300,3432,0.0018668861594051125,1333,0.6126879453659058,86.0
29726,300,2626,0.001561865210533142,1333,0.6126879453659058,87.0
29784,300,2900,0.0015138649614527822,1333,0.6126879453659058,88.0
29756,300,3227,0.0011680524330586195,1333,0.6126879453659058,89.0
29750,300,3581,0.0011114823864772916,1333,0.6126879453659058,90.0
29774,300,3418,0.0010717813856899738,1333,0.6126879453659058,91.0
29743,300,3303,0.0010668173199519515,1333,0.6126879453659058,92.0
29792,300,1480,0.001062229392118752,1333,0.6126879453659058,93.0
29794,300,3683,0.0007226847810670732,1333,0.6126879453659058,94.0
29703,300,3525,0.0006022289744578303,1333,0.6126879453659058,95.0
29711,300,3557,0.0005792999872937799,1333,0.6126879453659058,96.0
29768,300,3565,0.0005457118386402726,1333,0.6126879453659058,97.0
29763,300,3574,0.0005307174287736416,1333,0.6126879453659058,98.0
29746,300,3633,0.0004844935319852084,1333,0.6126879453659058,99.0
29782,300,3182,0.00035721660242415965,1333,0.6126879453659058,100.0
29823,301,1036,0.7772743701934814,1657,0.2352687269449234,1.0
29830,301,741,0.7141114473342896,1657,0.2352687269449234,2.0
29860,301,1957,0.5048802495002747,1657,0.2352687269449234,3.0
29840,301,593,0.4890008866786957,1657,0.2352687269449234,4.0
29802,301,742,0.4599835574626922,1657,0.2352687269449234,5.0
29811,301,1438,0.4454509615898132,1657,0.2352687269449234,6.0
29805,301,1054,0.4252213537693024,1657,0.2352687269449234,7.0
29827,301,1936,0.39939627051353455,1657,0.2352687269449234,8.0
29876,301,852,0.3895367980003357,1657,0.2352687269449234,9.0
29816,301,1315,0.3818908929824829,1657,0.2352687269449234,10.0
29861,301,1593,0.3811174333095551,1657,0.2352687269449234,11.0
29866,301,25,0.3678160905838013,1657,0.2352687269449234,12.0
29803,301,1408,0.342119038105011,1657,0.2352687269449234,13.0
29821,301,1954,0.33668288588523865,1657,0.2352687269449234,14.0
29896,301,1003,0.33628007769584656,1657,0.2352687269449234,15.0
29874,301,1071,0.2740896940231323,1657,0.2352687269449234,16.0
598261,301,1657,0.2352687269449234,1657,0.2352687269449234,17.0
29845,301,1241,0.2255562096834183,1657,0.2352687269449234,18.0
29852,301,827,0.22221073508262634,1657,0.2352687269449234,19.0
29872,301,1335,0.21270182728767395,1657,0.2352687269449234,20.0
29878,301,1570,0.19895943999290466,1657,0.2352687269449234,21.0
29839,301,972,0.1765817552804947,1657,0.2352687269449234,22.0
29858,301,1059,0.17317165434360504,1657,0.2352687269449234,23.0
29868,301,1854,0.15683652460575104,1657,0.2352687269449234,24.0
29801,301,1672,0.15153071284294128,1657,0.2352687269449234,25.0
29891,301,500,0.15044549107551575,1657,0.2352687269449234,26.0
29855,301,2193,0.14960050582885742,1657,0.2352687269449234,27.0
29850,301,572,0.14723877608776093,1657,0.2352687269449234,28.0
29832,301,2097,0.14300216734409332,1657,0.2352687269449234,29.0
29818,301,88,0.1398804634809494,1657,0.2352687269449234,30.0
29853,301,726,0.12648332118988034,1657,0.2352687269449234,31.0
29819,301,2540,0.12291856855154035,1657,0.2352687269449234,32.0
29835,301,1928,0.09807130694389343,1657,0.2352687269449234,33.0
29849,301,1845,0.0978800281882286,1657,0.2352687269449234,34.0
29871,301,1949,0.07873077690601349,1657,0.2352687269449234,35.0
29892,301,99,0.07465709000825882,1657,0.2352687269449234,36.0
29808,301,2177,0.07179991155862807,1657,0.2352687269449234,37.0
29857,301,1424,0.06303633749485016,1657,0.2352687269449234,38.0
29806,301,2411,0.06019532680511475,1657,0.2352687269449234,39.0
29873,301,239,0.05829979851841927,1657,0.2352687269449234,40.0
29799,301,1119,0.057413026690483086,1657,0.2352687269449234,41.0
29886,301,2754,0.053967084735631936,1657,0.2352687269449234,42.0
29847,301,190,0.05370967462658882,1657,0.2352687269449234,43.0
29815,301,2846,0.052740052342414856,1657,0.2352687269449234,44.0
29836,301,1252,0.048498544842004776,1657,0.2352687269449234,45.0
29862,301,1492,0.046869616955518716,1657,0.2352687269449234,46.0
29880,301,2160,0.032787449657917016,1657,0.2352687269449234,47.0
29864,301,1231,0.029091192409396168,1657,0.2352687269449234,48.0
29884,301,2107,0.028608761727809906,1657,0.2352687269449234,49.0
29843,301,1643,0.027829209342598915,1657,0.2352687269449234,50.0
29810,301,1413,0.02491201460361481,1657,0.2352687269449234,51.0
29856,301,1933,0.023723490536212918,1657,0.2352687269449234,52.0
29841,301,946,0.023595569655299187,1657,0.2352687269449234,53.0
29890,301,2894,0.021213741973042488,1657,0.2352687269449234,54.0
29837,301,2808,0.02119205892086029,1657,0.2352687269449234,55.0
29844,301,750,0.019643297418951988,1657,0.2352687269449234,56.0
29828,301,1495,0.018685679882764816,1657,0.2352687269449234,57.0
29888,301,1922,0.017684610560536385,1657,0.2352687269449234,58.0
29895,301,2232,0.01671791449189186,1657,0.2352687269449234,59.0
29865,301,978,0.014753018505871298,1657,0.2352687269449234,60.0
29833,301,838,0.0147002087906003,1657,0.2352687269449234,61.0
29869,301,3058,0.011271934024989605,1657,0.2352687269449234,62.0
29859,301,976,0.009855941869318484,1657,0.2352687269449234,63.0
29879,301,2881,0.009429632686078548,1657,0.2352687269449234,64.0
29863,301,953,0.009399749338626863,1657,0.2352687269449234,65.0
29838,301,2381,0.009231983684003351,1657,0.2352687269449234,66.0
29814,301,1956,0.007996584288775921,1657,0.2352687269449234,67.0
29813,301,2977,0.007757801562547685,1657,0.2352687269449234,68.0
29826,301,1567,0.007502598222345114,1657,0.2352687269449234,69.0
29834,301,3164,0.006551770027726889,1657,0.2352687269449234,70.0
29825,301,3297,0.0063738152384758,1657,0.2352687269449234,71.0
29894,301,2772,0.006140416953712703,1657,0.2352687269449234,72.0
29867,301,3632,0.006096816621720791,1657,0.2352687269449234,73.0
29804,301,2304,0.006009654141962528,1657,0.2352687269449234,74.0
29807,301,2918,0.005839100107550621,1657,0.2352687269449234,75.0
29829,301,3457,0.005555981304496528,1657,0.2352687269449234,76.0
29820,301,3307,0.005475963000208139,1657,0.2352687269449234,77.0
29848,301,3288,0.0054738158360123634,1657,0.2352687269449234,78.0
29831,301,1573,0.005330417770892382,1657,0.2352687269449234,79.0
29812,301,2669,0.004955031909048557,1657,0.2352687269449234,80.0
29854,301,2748,0.0048657176084816465,1657,0.2352687269449234,81.0
29897,301,3083,0.004716586787253618,1657,0.2352687269449234,82.0
29885,301,2992,0.0045820870436728,1657,0.2352687269449234,83.0
29842,301,2564,0.004363806918263435,1657,0.2352687269449234,84.0
29893,301,1461,0.004355323500931263,1657,0.2352687269449234,85.0
29822,301,2247,0.003516305470839143,1657,0.2352687269449234,86.0
29824,301,3332,0.0029479237273335453,1657,0.2352687269449234,87.0
29889,301,3001,0.002922083949670196,1657,0.2352687269449234,88.0
29809,301,3395,0.002219528192654252,1657,0.2352687269449234,89.0
29887,301,3206,0.002090642461553216,1657,0.2352687269449234,90.0
29851,301,3102,0.0019811757374554877,1657,0.2352687269449234,91.0
29881,301,1910,0.001959234708920121,1657,0.2352687269449234,92.0
29877,301,1606,0.0017262273468077185,1657,0.2352687269449234,93.0
29875,301,3586,0.0016852528788149355,1657,0.2352687269449234,94.0
29817,301,2926,0.0009625014499761164,1657,0.2352687269449234,95.0
29882,301,3620,0.0009482372552156447,1657,0.2352687269449234,96.0
29870,301,3371,0.0008803033269941807,1657,0.2352687269449234,97.0
29846,301,2903,0.000843579473439604,1657,0.2352687269449234,98.0
29883,301,3538,0.0007357635186053813,1657,0.2352687269449234,99.0
29800,301,2092,0.0005145216709934175,1657,0.2352687269449234,100.0
598262,302,342,0.7187243700027466,342,0.7187243700027466,1.0
29978,302,44,0.696191668510437,342,0.7187243700027466,2.0
29959,302,803,0.6913382411003113,342,0.7187243700027466,3.0
29949,302,639,0.6744514107704163,342,0.7187243700027466,4.0
29947,302,704,0.628177285194397,342,0.7187243700027466,5.0
29975,302,1423,0.6188738346099854,342,0.7187243700027466,6.0
29905,302,900,0.5551691651344299,342,0.7187243700027466,7.0
29956,302,1322,0.531542181968689,342,0.7187243700027466,8.0
29946,302,950,0.4839492440223694,342,0.7187243700027466,9.0
29911,302,345,0.4806604981422424,342,0.7187243700027466,10.0
29908,302,711,0.4745451211929321,342,0.7187243700027466,11.0
29958,302,287,0.4426405727863312,342,0.7187243700027466,12.0
29930,302,566,0.43127962946891785,342,0.7187243700027466,13.0
29976,302,1891,0.4198442101478577,342,0.7187243700027466,14.0
29902,302,1950,0.4117812216281891,342,0.7187243700027466,15.0
29913,302,173,0.39095017313957214,342,0.7187243700027466,16.0
29963,302,217,0.3674315512180328,342,0.7187243700027466,17.0
29991,302,285,0.3323551416397095,342,0.7187243700027466,18.0
29992,302,178,0.3272434771060944,342,0.7187243700027466,19.0
29922,302,849,0.2548485398292541,342,0.7187243700027466,20.0
29906,302,236,0.1999511271715164,342,0.7187243700027466,21.0
29953,302,631,0.1761023998260498,342,0.7187243700027466,22.0
29974,302,1762,0.16938088834285736,342,0.7187243700027466,23.0
29981,302,1919,0.16469870507717133,342,0.7187243700027466,24.0
29933,302,2506,0.16179852187633514,342,0.7187243700027466,25.0
29935,302,2344,0.16015787422657013,342,0.7187243700027466,26.0
29979,302,970,0.15569041669368744,342,0.7187243700027466,27.0
29964,302,1270,0.14902964234352112,342,0.7187243700027466,28.0
29971,302,1944,0.14634312689304352,342,0.7187243700027466,29.0
29940,302,142,0.13042548298835754,342,0.7187243700027466,30.0
29984,302,329,0.11654485762119292,342,0.7187243700027466,31.0
29932,302,3072,0.11231444776058196,342,0.7187243700027466,32.0
29983,302,1088,0.101802259683609,342,0.7187243700027466,33.0
29990,302,3101,0.09372548013925552,342,0.7187243700027466,34.0
29915,302,2899,0.08355750888586044,342,0.7187243700027466,35.0
29951,302,2477,0.083171546459198,342,0.7187243700027466,36.0
29960,302,1556,0.08138962090015411,342,0.7187243700027466,37.0
29936,302,1797,0.07979967445135118,342,0.7187243700027466,38.0
29904,302,889,0.07964103668928146,342,0.7187243700027466,39.0
29955,302,971,0.07892844825983047,342,0.7187243700027466,40.0
29980,302,2596,0.07732870429754257,342,0.7187243700027466,41.0
29934,302,1681,0.07567176222801207,342,0.7187243700027466,42.0
29965,302,3113,0.073968306183815,342,0.7187243700027466,43.0
29914,302,1018,0.06760428845882416,342,0.7187243700027466,44.0
29917,302,1499,0.06705789268016815,342,0.7187243700027466,45.0
29929,302,3044,0.06074821203947067,342,0.7187243700027466,46.0
29967,302,1861,0.05573799833655357,342,0.7187243700027466,47.0
29926,302,1266,0.05501987412571907,342,0.7187243700027466,48.0
29903,302,1221,0.05068797245621681,342,0.7187243700027466,49.0
29920,302,2559,0.04967547208070755,342,0.7187243700027466,50.0
29966,302,1785,0.04796340689063072,342,0.7187243700027466,51.0
29985,302,2281,0.047419816255569465,342,0.7187243700027466,52.0
29969,302,2334,0.046742793172597885,342,0.7187243700027466,53.0
29996,302,1125,0.043131470680236816,342,0.7187243700027466,54.0
29918,302,1440,0.04045262560248375,342,0.7187243700027466,55.0
29989,302,427,0.039325069636106484,342,0.7187243700027466,56.0
29941,302,2722,0.033776655793189996,342,0.7187243700027466,57.0
29927,302,1817,0.03061333484947681,342,0.7187243700027466,58.0
29925,302,1069,0.029291540384292606,342,0.7187243700027466,59.0
29898,302,2174,0.028710050508379936,342,0.7187243700027466,60.0
29923,302,907,0.02210402674973011,342,0.7187243700027466,61.0
29943,302,834,0.021092921495437626,342,0.7187243700027466,62.0
29924,302,2181,0.02057070657610893,342,0.7187243700027466,63.0
